-0.50	-0.50	-0.84	-0.34	-0.64	-0.67	-0.65	-0.35	-0.26	-0.07	-0.84	-0.53	-0.84	-0.31	-0.35	-0.70
0.50	0.50	0.49	0.54	0.43	0.35	0.14	0.96	0.35	0.55	0.55	0.56	0.75	0.98	0.95	0.02
-0.50	-0.50	-0.20	-0.85	-0.51	-0.06	-0.05	-0.86	-0.11	-0.17	-0.14	-0.32	-0.16	-0.31	-0.82	-0.92
0.50	0.50	0.90	0.75	0.01	0.85	0.63	0.30	0.12	0.72	0.00	0.18	0.58	0.51	0.48	0.20
-0.50	-0.50	-0.18	-0.65	-0.60	-0.49	-0.13	-0.36	-0.42	-0.03	-0.62	-0.16	-0.72	-0.42	-0.62	-0.82
0.50	0.50	0.42	0.09	0.46	0.68	0.21	0.82	0.49	0.20	0.71	0.81	0.25	0.59	0.60	0.43
-0.50	-0.50	-0.10	-0.83	-0.67	-0.86	-0.53	-0.83	-0.97	-0.57	-0.47	-0.24	-0.66	-0.11	-0.36	-0.70
0.50	0.50	0.71	0.85	0.06	0.79	0.96	0.76	0.35	0.97	0.16	0.37	0.62	0.03	0.59	0.88
-0.50	-0.50	-0.66	-0.55	-0.68	-0.22	-0.33	-0.42	-0.34	-0.28	-0.72	-0.35	-0.27	-1.00	-0.03	-0.96
0.50	0.50	0.11	0.80	0.47	0.94	0.11	0.30	0.26	0.73	0.37	0.29	0.21	0.20	0.68	0.12
-0.50	-0.50	-0.21	-0.23	-0.10	-0.61	-0.36	-0.35	-0.05	-0.77	-0.50	-0.62	-0.22	-0.14	-0.83	-0.22
0.50	0.50	0.73	0.76	0.83	0.14	0.03	0.72	0.26	0.08	0.68	0.81	0.08	0.65	0.71	0.32
-0.50	-0.50	-0.98	-0.08	-0.29	-0.37	-0.62	-0.26	-0.42	-0.23	-0.96	-0.21	-0.77	-0.38	-0.26	-0.75
0.50	0.50	0.58	0.13	0.16	0.90	0.27	0.15	0.16	0.02	0.93	0.28	0.93	0.76	0.59	0.43
-0.50	-0.50	-0.70	-0.35	-0.93	-0.67	-0.06	-0.03	-0.42	-0.38	-0.40	-0.66	-0.88	-0.13	-0.50	-0.54
0.50	0.50	0.44	0.95	0.59	0.86	0.25	0.83	0.47	0.49	0.03	0.47	0.85	0.49	0.89	0.31
-0.50	-0.50	-0.58	-0.47	-0.56	0.00	-0.98	-0.86	-0.82	-0.46	-0.74	-0.56	-0.92	-0.62	-0.84	-0.44
0.50	0.50	0.93	0.99	0.17	0.10	0.97	0.27	0.32	0.81	0.66	0.56	0.88	0.99	0.68	0.42
-0.50	-0.50	-0.84	-0.48	-0.37	-0.10	-0.24	-0.49	-0.64	-0.84	-0.96	-0.50	-0.82	-0.60	-0.69	-0.94
0.50	0.50	0.13	0.62	0.29	0.40	0.94	0.71	0.28	0.51	0.84	1.00	0.57	0.35	0.59	0.11
-0.50	-0.50	-0.60	-0.06	-0.31	-0.22	-0.90	-0.94	-0.12	-0.97	-0.38	-0.65	-0.47	-0.85	-0.52	-0.23
0.50	0.50	0.41	0.89	0.76	0.45	0.74	0.20	0.28	0.24	0.28	0.10	0.13	0.60	1.00	0.91
-0.50	-0.50	-0.75	-0.06	-0.93	-0.65	-0.52	-0.09	-0.45	-0.43	-0.97	-0.35	-0.85	-0.08	-0.83	-0.06
0.50	0.50	0.16	0.25	0.47	0.37	0.46	0.93	0.30	0.13	0.63	0.95	0.07	0.60	0.93	0.91
-0.50	-0.50	-0.66	-0.57	-0.31	-0.81	-0.17	-0.05	-0.85	-0.68	-0.46	-0.53	-0.85	-0.04	-0.58	-0.44
0.50	0.50	0.69	0.31	0.33	0.89	0.18	0.58	0.91	0.08	0.42	0.71	0.63	0.83	0.54	0.70
-0.50	-0.50	-0.97	-0.59	-0.23	-0.73	-0.46	-0.38	-0.16	-0.62	-0.48	-0.99	-0.43	-0.43	-0.67	-0.85
0.50	0.50	0.66	0.98	0.92	0.75	0.84	0.83	0.17	0.11	0.44	0.88	0.97	0.53	0.52	0.45
-0.50	-0.50	-0.99	-0.27	-0.74	-0.39	-0.92	-0.20	-0.89	-0.58	-0.67	-0.91	-0.69	-0.29	-0.07	-0.83
0.50	0.50	0.98	0.39	0.29	0.55	0.95	0.25	0.25	0.95	0.70	0.80	0.78	0.97	0.73	0.03
-0.50	-0.50	-0.53	-0.99	-0.69	-0.71	-0.63	-0.94	-0.44	-0.26	-0.47	-0.55	-0.94	-0.61	-0.21	-0.48
0.50	0.50	0.31	0.89	0.16	0.69	0.04	0.18	0.21	0.62	0.97	0.54	0.27	0.75	0.13	0.39
-0.50	-0.50	-0.97	-0.96	-0.55	-0.14	0.00	-0.82	-0.25	-0.79	-0.05	-0.33	-0.39	-0.48	-0.26	-0.43
0.50	0.50	0.70	0.47	0.81	0.80	0.10	0.45	0.81	0.42	0.55	0.93	0.77	0.57	0.80	0.11
-0.50	-0.50	-0.50	-0.41	-0.67	-0.46	-0.20	-0.54	-0.25	-0.60	-0.71	-0.14	-0.92	-0.74	-0.88	-0.44
0.50	0.50	0.62	0.96	0.51	0.61	0.22	0.82	0.46	0.87	0.56	0.46	0.00	0.49	0.69	0.15
-0.50	-0.50	-0.25	-0.79	-0.38	-0.51	-0.45	-0.49	-0.34	-0.28	-0.84	-0.59	-0.61	-0.55	-0.80	-0.40
0.50	0.50	0.95	0.32	1.00	0.33	0.40	0.63	0.19	0.71	0.91	0.22	0.21	0.05	0.66	0.78
-0.50	-0.50	-0.97	-0.43	-0.31	-0.16	-0.40	-0.90	-0.82	-0.90	-0.85	-0.28	-0.48	-0.79	-1.00	-0.06
0.50	0.50	0.74	0.75	0.16	0.72	0.01	0.45	0.15	0.41	0.44	0.79	0.95	0.57	0.22	0.06
-0.50	-0.50	-0.19	-0.04	-0.19	-0.76	-0.20	-0.24	-0.74	-0.44	-0.45	-0.88	-0.02	-0.58	-0.63	-0.78
0.50	0.50	0.16	0.74	0.71	0.71	0.32	0.08	0.70	0.22	0.13	0.70	0.78	0.82	0.17	0.63
-0.50	-0.50	-0.43	-0.05	-0.88	-0.97	-0.65	-0.01	-0.17	-0.64	-0.82	-0.50	-0.05	-0.16	-0.77	-0.69
0.50	0.50	0.76	0.06	0.25	0.07	0.90	0.65	0.27	0.56	0.96	0.78	0.68	0.40	0.13	0.58
-0.50	-0.50	-0.75	-0.13	-0.21	-0.81	-0.84	-0.55	-0.15	-0.45	-0.30	-0.87	-0.86	-0.74	-0.69	-0.43
0.50	0.50	0.24	0.89	0.06	0.66	0.23	0.95	0.52	0.88	0.42	0.81	0.28	0.28	0.26	0.00
-0.50	-0.50	-0.30	-0.69	-0.34	-0.45	-0.69	-0.75	-0.71	-0.30	-0.38	-0.55	-0.70	-0.87	-0.27	-0.15
0.50	0.50	0.48	0.27	0.63	0.57	0.47	0.03	0.03	0.60	0.99	0.73	0.78	0.77	0.89	0.66
-0.50	-0.50	-0.89	-0.32	-0.15	-0.98	-0.22	-0.26	-0.25	-0.21	-0.39	-0.95	-0.52	-0.64	-0.05	-0.48
0.50	0.50	0.07	0.75	0.26	0.55	0.06	0.27	0.92	0.39	0.80	0.86	0.35	0.62	0.77	0.19
-0.50	-0.50	-0.08	-0.27	-0.50	-0.21	-0.06	-0.76	-0.25	-0.96	-0.59	-0.81	-0.14	-0.25	-0.76	-0.92
0.50	0.50	0.98	0.18	0.44	0.55	0.30	0.43	0.32	0.97	0.09	0.27	0.55	0.39	0.80	0.89
-0.50	-0.50	-0.80	-0.64	-0.74	-0.65	-0.42	-0.18	-0.48	-0.78	-0.02	-0.20	-0.37	-0.37	-0.78	-0.36
0.50	0.50	0.65	0.69	0.65	0.74	0.79	0.91	0.82	0.32	0.88	0.51	0.59	0.12	0.11	0.46
-0.50	-0.50	-0.78	-0.57	-0.46	-0.66	-0.56	-0.61	-0.12	-0.06	-0.68	-0.86	-0.70	-0.07	-0.48	-0.40
0.50	0.50	0.93	0.46	0.06	0.44	0.97	0.51	0.90	0.20	0.05	0.09	0.31	0.05	0.61	0.62
-0.50	-0.50	-0.99	-0.82	-0.93	-0.35	-0.55	-0.66	-0.75	-0.08	-0.43	-0.18	-0.58	-0.35	-0.67	-0.65
0.50	0.50	0.97	0.18	0.69	0.08	0.55	1.00	0.41	0.65	0.70	0.15	0.65	0.63	0.37	0.04
-0.50	-0.50	-0.08	-0.15	-0.37	-0.56	-0.51	-0.76	-0.41	-0.59	-0.93	-0.04	-0.40	-0.73	-0.47	-0.39
0.50	0.50	0.86	0.45	0.76	0.46	0.16	0.47	0.51	0.13	0.27	0.74	0.46	0.19	0.71	0.67
-0.50	-0.50	-0.23	-0.29	-0.31	-0.08	-0.78	-0.12	-0.06	0.00	-0.42	-0.66	-0.72	-0.56	-0.25	-0.90
0.50	0.50	0.26	0.53	0.50	0.52	0.83	0.11	0.68	1.00	0.26	0.56	0.68	0.30	0.94	0.88
-0.50	-0.50	-0.78	-0.56	-0.47	0.00	-0.74	-0.67	-0.28	-0.36	-0.66	-0.60	-0.16	0.00	-0.16	-0.64
0.50	0.50	0.03	0.65	0.12	0.82	0.72	0.69	0.96	0.50	0.91	0.91	0.17	0.84	0.97	0.25
-0.50	-0.50	-0.40	-0.12	-0.34	-0.47	-0.39	-0.51	-0.11	-0.49	-0.22	-0.93	-0.62	-0.27	-0.71	-0.91
0.50	0.50	0.02	0.05	0.74	0.06	0.09	0.75	0.05	0.67	0.93	0.02	0.24	0.58	0.68	0.83
-0.50	-0.50	-0.58	-0.55	-0.64	-0.58	-0.19	-0.70	-0.81	-0.83	-0.49	-0.07	-0.66	-0.74	-0.09	-0.79
0.50	0.50	0.38	0.31	0.24	0.81	0.83	0.70	0.39	0.36	0.07	0.52	0.09	0.48	0.98	0.14
-0.50	-0.50	-0.27	-0.49	-0.26	-0.41	-0.52	-0.23	-0.98	-0.21	-0.18	-0.12	-0.80	-0.32	-0.94	-0.11
0.50	0.50	0.01	0.50	0.69	0.10	0.04	0.69	0.65	0.90	0.20	0.33	0.36	0.04	0.04	0.34
-0.50	-0.50	-0.70	-0.64	-0.76	-0.52	-0.04	-0.95	-0.12	-0.83	-0.98	-0.13	-0.30	-0.32	-0.42	-0.73
0.50	0.50	0.31	0.65	0.20	0.25	0.64	0.73	0.51	0.34	0.23	0.02	0.19	0.88	0.49	0.01
-0.50	-0.50	-0.61	-0.84	-0.98	-0.84	-0.19	-0.83	-0.72	-0.13	-0.02	-0.52	-0.06	-0.10	-0.38	-0.78
0.50	0.50	0.14	0.64	0.73	0.40	0.51	0.50	0.45	0.97	0.13	0.83	0.24	0.19	0.77	0.44
-0.50	-0.50	-0.13	-0.39	-0.51	-0.70	-0.38	-0.39	-0.07	-0.48	-0.71	-0.62	-0.27	-0.08	-0.72	-0.84
0.50	0.50	0.11	0.57	0.14	0.76	0.76	0.82	0.97	0.55	0.32	0.85	0.30	0.41	0.99	0.62
-0.50	-0.50	-0.19	-0.15	-0.84	-0.96	-0.41	-0.21	-0.98	-0.38	-0.70	-0.78	-0.10	-0.10	-0.73	-0.45
0.50	0.50	0.95	0.42	0.56	0.16	0.48	0.75	0.75	0.48	0.76	0.92	0.04	0.48	0.43	0.86
-0.50	-0.50	-0.88	-0.37	-0.30	-0.87	-0.85	-0.76	-0.87	-0.18	-0.20	-0.46	-0.51	-0.49	-0.05	-0.85
0.50	0.50	0.63	0.28	0.69	0.32	0.81	0.95	0.36	0.74	0.15	0.68	0.91	0.98	0.97	0.34
-0.50	-0.50	-0.98	-0.59	-0.64	-0.26	-0.33	-0.21	-0.71	-0.36	-0.36	-0.40	-0.59	-0.19	-0.87	-0.53
0.50	0.50	0.17	0.76	0.19	0.67	0.33	0.63	0.73	0.92	0.22	0.54	0.13	0.91	0.79	0.90
-0.50	-0.50	-0.44	-0.12	-0.59	-0.61	-0.15	-0.36	-0.75	-0.94	-0.24	-0.23	-0.20	-0.38	-0.86	-0.58
0.50	0.50	0.82	0.07	0.38	0.18	0.63	0.03	0.11	0.67	0.02	0.13	0.36	0.45	0.53	0.75
-0.50	-0.50	-0.98	-0.90	-0.71	-0.90	-0.59	-0.87	-0.34	-0.99	-0.97	-0.19	-0.80	-0.36	-0.73	-0.57
0.50	0.50	0.65	0.44	0.93	0.52	0.20	0.54	0.28	0.63	0.16	0.57	0.36	0.23	0.44	0.09
-0.50	-0.50	-0.99	-0.19	-0.60	-0.91	-0.03	-0.03	-0.45	-0.39	-0.29	-0.20	-0.92	-0.85	-0.95	-0.82
0.50	0.50	0.83	0.99	0.40	0.97	0.60	0.32	0.18	0.08	0.86	0.35	0.33	1.00	0.55	0.26
-0.50	-0.50	-0.60	-0.47	-0.82	-0.24	-0.50	-0.51	-0.69	-0.40	-0.31	-0.35	-0.44	-0.38	-0.75	-0.91
0.50	0.50	0.71	0.29	0.89	0.30	0.53	0.89	0.62	0.50	0.17	0.02	0.98	0.83	0.62	0.50
-0.50	-0.50	-0.35	-0.36	-0.87	-0.09	-0.80	-0.35	-0.76	-0.77	-0.88	-0.40	-0.29	-0.35	-0.21	-0.75
0.50	0.50	0.72	0.31	0.38	0.41	0.99	0.35	0.85	0.97	0.18	0.61	0.63	0.09	0.56	0.27
-0.50	-0.50	-0.02	-0.30	-0.44	-0.62	-0.49	-0.40	-0.80	-0.90	-0.57	-0.11	-0.22	-0.02	-0.84	-0.53
0.50	0.50	0.98	0.52	0.66	0.80	0.07	0.41	0.52	0.99	0.09	0.86	0.18	0.04	0.18	0.13
-0.50	-0.50	-0.25	-0.49	-0.60	-0.73	-0.50	-0.38	-0.73	-0.41	-0.51	-0.81	-0.85	-0.80	-0.18	-0.46
0.50	0.50	0.45	0.69	0.72	0.87	0.28	0.63	0.57	0.36	0.22	0.56	0.77	0.90	0.31	0.57
-0.50	-0.50	-0.74	-0.22	-0.98	-0.94	-0.03	-0.13	-0.31	-0.93	-1.00	-0.71	-0.96	-0.14	-0.89	-0.64
0.50	0.50	0.49	0.79	0.15	0.35	0.36	0.91	0.23	0.94	0.66	0.59	0.49	0.93	0.42	0.18
-0.50	-0.50	-0.67	-0.14	-0.15	-0.54	-0.91	-0.65	-0.15	-0.56	-0.82	-0.66	-0.59	-0.39	-0.83	-0.05
0.50	0.50	0.23	0.04	0.65	0.81	0.42	0.69	0.17	0.84	0.61	0.61	0.71	0.28	1.00	0.63
-0.50	-0.50	-0.53	-0.57	-0.62	-0.56	-0.41	-0.75	-0.97	-0.50	-0.14	-0.44	-0.08	-0.31	-0.16	-0.85
0.50	0.50	0.30	0.74	0.40	1.00	0.69	0.78	0.24	0.53	0.83	0.24	0.42	0.69	0.74	0.47
-0.50	-0.50	-0.41	-0.32	-0.20	-0.59	-0.20	-0.01	-0.96	-0.90	-0.96	-0.68	-0.35	-0.01	-0.94	-0.07
0.50	0.50	0.08	0.04	0.97	0.61	0.39	0.69	0.12	0.70	0.22	0.69	0.55	0.79	0.36	0.76
-0.50	-0.50	-0.24	-0.65	-0.95	-0.05	-0.51	-0.35	0.00	-0.48	-0.45	-0.04	-0.38	-0.87	-0.25	-0.68
0.50	0.50	0.96	0.00	0.74	0.93	0.33	0.43	0.96	0.98	0.73	0.55	0.64	0.38	0.14	0.09
-0.50	-0.50	-0.15	-0.91	-0.83	-0.49	-0.75	-0.71	-0.45	-0.65	-0.20	-0.23	-0.47	-0.46	-0.22	-0.34
0.50	0.50	0.03	0.83	0.35	0.00	0.70	0.08	0.27	0.09	0.02	0.96	0.45	0.23	0.35	0.00
-0.50	-0.50	-0.12	-0.07	-0.69	-0.38	-0.34	-0.22	-0.21	-0.37	-0.86	-0.22	-0.85	-1.00	-0.74	-0.74
0.50	0.50	0.98	0.10	0.45	0.02	0.92	0.11	0.35	0.60	0.86	0.87	0.13	0.72	0.91	0.40
-0.50	-0.50	-0.69	-0.88	-0.78	-0.07	-0.06	-0.64	-0.58	-0.96	-0.75	-0.60	-0.17	-0.99	-0.08	-0.44
0.50	0.50	0.63	0.30	0.27	0.82	0.30	0.79	0.43	0.16	0.37	0.04	0.90	0.52	0.48	0.09
-0.50	-0.50	-0.66	-0.41	-0.47	-0.15	-0.33	-0.27	-0.18	-0.75	-0.72	-0.96	-0.22	-0.50	-0.15	-0.64
0.50	0.50	0.80	0.27	0.55	0.00	0.16	0.30	0.92	0.86	0.28	0.69	0.41	0.70	0.62	0.50
-0.50	-0.50	-0.61	-0.80	-0.62	-0.38	-0.92	-0.83	-0.82	-0.67	-0.37	-0.96	-0.47	-0.80	-0.72	-0.64
0.50	0.50	0.93	0.87	0.15	0.59	0.99	0.26	0.93	0.06	0.43	0.59	0.50	0.91	0.12	0.98
-0.50	-0.50	-0.09	-0.95	-0.58	-0.22	-0.24	-0.30	-0.86	-0.77	-0.60	-0.17	-0.96	-0.42	-0.39	-0.77
0.50	0.50	0.62	0.98	0.91	0.88	0.52	0.50	0.08	0.29	0.12	0.41	0.22	0.03	0.44	0.23
-0.50	-0.50	-0.69	-0.42	-0.31	-0.11	-0.45	-0.43	-0.51	-0.87	-0.60	-0.08	-0.71	-0.92	-0.86	-0.16
0.50	0.50	0.53	0.61	0.04	0.45	0.02	0.36	0.60	0.62	0.60	0.34	0.97	0.45	0.48	0.84
-0.50	-0.50	-0.08	-0.16	-0.57	-0.70	-0.50	-0.33	-0.60	-0.30	-0.92	-0.69	-0.69	-0.61	-0.77	-0.11
0.50	0.50	0.37	0.45	0.77	0.02	0.22	0.13	1.00	0.65	0.98	0.94	0.16	0.98	0.40	0.99
-0.50	-0.50	-0.43	-0.62	-0.33	-0.99	-0.51	-0.61	-0.27	-0.20	-0.93	-0.83	-0.45	-0.36	-0.28	-0.43
0.50	0.50	0.25	0.43	0.59	0.55	0.10	0.11	0.79	0.48	0.98	0.02	0.02	0.31	0.41	0.09
-0.50	-0.50	-0.68	-0.27	-0.11	-0.06	-0.61	-0.32	-0.62	-0.57	-0.23	-0.10	-0.73	-0.14	-0.14	-0.62
0.50	0.50	0.35	0.24	0.23	0.86	0.65	0.08	0.88	0.38	0.26	0.04	0.44	0.96	0.38	0.82
-0.50	-0.50	-0.20	-0.62	-0.59	-0.14	-0.95	-0.61	-0.59	-0.36	-0.70	-0.14	-0.98	-0.48	-0.90	-0.71
0.50	0.50	0.01	0.22	0.36	0.96	0.92	0.71	0.78	0.59	0.35	0.11	0.04	0.12	0.04	0.45
-0.50	-0.50	-0.50	-0.60	-0.03	-0.05	-0.46	-0.40	-0.94	-0.04	-0.11	-0.61	-0.81	-0.86	-0.27	-0.70
0.50	0.50	0.89	0.86	0.45	0.77	0.93	0.20	0.34	0.81	0.13	0.94	0.14	0.41	0.45	0.38
-0.50	-0.50	-0.65	-0.04	-0.12	-0.35	-0.24	-0.80	-0.60	-0.90	-0.23	-0.64	-0.19	-0.36	-0.21	-0.81
0.50	0.50	0.75	0.84	0.67	0.44	0.95	0.30	0.33	0.46	0.63	0.59	0.83	0.13	0.09	0.94
-0.50	-0.50	-0.94	-0.22	-0.02	-0.15	-0.16	-0.29	-0.75	-0.13	-0.72	-0.49	-0.65	-0.43	-0.17	-0.21
0.50	0.50	0.40	0.52	0.14	0.37	0.13	0.39	0.94	0.66	0.53	0.14	0.42	0.66	0.79	0.89
-0.50	-0.50	-0.01	-0.50	-0.59	-0.23	-0.90	-0.68	-0.38	-0.08	-0.30	-0.79	-0.26	-0.40	-0.97	-0.48
0.50	0.50	0.61	0.15	0.22	0.72	0.37	0.51	0.61	0.56	0.87	0.33	0.41	0.42	0.38	0.59
-0.50	-0.50	-0.79	-0.15	-0.14	-0.56	-0.39	-0.54	-0.45	-0.40	-0.14	-0.92	-1.00	-0.35	-0.25	-0.19
0.50	0.50	0.78	0.70	0.05	0.07	0.22	0.48	0.24	0.93	0.19	0.99	0.75	0.00	0.65	0.68
-0.50	-0.50	-0.60	-0.50	-0.37	-0.92	-0.41	-0.66	-0.78	-0.78	-0.36	-0.18	-0.90	-0.49	-0.85	-0.94
0.50	0.50	0.60	0.86	0.22	0.33	0.88	0.95	0.11	0.20	0.47	0.83	0.59	0.60	0.41	0.95
-0.50	-0.50	-0.38	-0.67	-0.61	-0.69	-0.97	-0.36	-0.76	-0.51	-0.19	-0.94	-0.72	-0.96	-0.09	-0.95
0.50	0.50	0.12	0.09	0.07	0.12	0.20	0.27	0.61	0.22	0.04	0.40	0.26	0.91	0.76	0.81
-0.50	-0.50	-0.68	-0.97	-0.70	-0.69	-0.44	-0.19	-0.70	-0.43	-0.64	-0.80	-0.47	-0.20	-0.97	-0.57
0.50	0.50	0.22	0.86	0.58	0.58	0.61	0.50	0.01	0.97	0.36	0.56	0.08	0.31	0.25	0.44
-0.50	-0.50	-0.46	-0.59	-0.88	-0.88	-0.56	-0.59	-0.97	-0.56	-0.33	-0.14	-0.88	-0.53	-0.43	-0.69
0.50	0.50	0.29	0.02	0.07	0.44	0.15	0.12	0.49	0.11	0.43	0.33	0.13	0.13	0.49	0.86
-0.50	-0.50	-0.45	-0.86	-0.50	-0.04	-0.14	-0.74	-0.03	-0.11	-0.60	-0.13	-0.15	-0.50	-0.25	-0.90
0.50	0.50	0.27	0.40	0.02	0.97	0.04	0.55	0.68	0.88	0.64	0.24	0.88	0.21	0.50	0.88
-0.50	-0.50	-0.36	-0.62	-0.94	-0.45	-0.42	-0.08	-0.37	-0.74	-0.24	-0.13	-0.02	-0.04	-0.07	-0.82
0.50	0.50	0.91	0.68	0.45	0.22	0.07	0.20	0.93	0.03	0.11	0.91	0.29	0.86	0.08	0.74
-0.50	-0.50	-0.22	-0.48	-0.98	-0.29	-0.14	-0.54	-0.67	-0.69	-0.46	-0.75	-0.15	-0.34	-0.36	-0.14
0.50	0.50	0.25	0.03	0.23	0.38	0.77	0.10	0.10	0.90	0.19	0.03	0.82	0.68	0.86	0.67
-0.50	-0.50	-0.26	-0.34	-0.40	-0.57	-0.29	-0.63	-0.37	-0.49	-0.24	-0.11	-0.88	-0.52	-0.39	-0.57
0.50	0.50	0.99	0.08	0.18	0.81	0.01	0.45	0.72	0.38	0.13	0.77	0.93	0.67	0.59	0.04
-0.50	-0.50	-0.57	-0.15	-0.01	-0.01	-0.88	-0.17	-0.03	-0.14	-0.64	-0.87	-0.21	-0.23	-0.09	-0.91
0.50	0.50	0.86	0.38	0.24	0.69	0.14	0.01	0.89	0.77	0.86	0.46	0.77	0.29	0.41	0.30
-0.50	-0.50	-0.56	-0.34	-0.05	-0.48	-0.68	-0.55	-0.84	-0.75	-0.04	-0.96	-0.74	-0.01	-0.49	-0.62
