-0.50	-0.50	0.19	-0.24	0.11	-0.89	-0.44	-0.10	-1.11	-0.98	-0.36	-0.80	-0.96	-0.74	-0.22	-0.13
0.50	0.50	0.79	0.33	-0.06	0.33	0.47	0.84	0.22	-0.03	0.65	0.68	0.44	0.68	-0.18	0.72
-0.50	-0.50	0.04	-1.13	-1.04	-0.52	-0.57	-0.62	-0.28	-0.10	-0.87	-0.29	-0.91	-0.34	-0.45	-1.06
0.50	0.50	0.99	0.42	0.90	1.16	0.89	0.79	1.02	-0.20	0.37	1.05	0.92	0.66	0.66	0.11
-0.50	-0.50	-0.89	-0.70	-0.25	-0.61	0.05	-0.16	-0.10	-0.08	-0.14	-0.28	-0.44	-0.39	0.03	-0.39
0.50	0.50	0.80	1.06	1.03	-0.19	0.12	1.08	0.27	0.53	0.33	0.72	0.84	0.79	-0.13	-0.07
-0.50	-0.50	-0.46	-0.66	-0.18	-1.06	-0.23	0.05	-0.67	0.14	-0.97	-0.08	-0.21	-0.09	-0.41	-0.07
0.50	0.50	-0.10	0.64	0.66	0.49	0.03	0.14	0.44	0.90	0.24	0.16	0.68	1.00	-0.14	0.90
-0.50	-0.50	-1.11	-0.40	-0.61	-1.11	-0.54	-0.13	-0.99	-0.37	-0.09	-0.42	-0.32	-0.84	-0.10	-0.38
0.50	0.50	-0.03	0.95	0.45	0.61	0.00	0.76	0.54	0.49	1.17	0.51	1.15	-0.07	0.20	0.46
-0.50	-0.50	0.05	-1.17	0.07	-0.83	-1.19	-1.10	-0.86	-0.55	-0.96	-0.79	-0.86	-0.78	-0.52	-0.40
0.50	0.50	0.25	0.02	-0.15	0.75	1.07	0.43	1.05	0.82	-0.11	0.16	0.68	0.53	0.63	-0.16
-0.50	-0.50	-0.88	-0.29	0.01	0.09	-0.20	-0.04	0.03	-1.12	-0.51	-0.48	-1.06	-0.93	-0.06	0.01
0.50	0.50	0.08	0.77	0.51	0.11	-0.18	0.04	0.51	0.52	0.87	0.62	0.21	1.10	0.23	0.79
-0.50	-0.50	0.17	-0.15	-0.77	-0.68	-0.50	-0.76	-0.98	-0.71	-0.45	-0.47	-0.10	-0.18	-0.11	-0.70
0.50	0.50	0.16	0.52	0.39	0.24	0.33	-0.02	0.46	0.09	1.17	-0.18	1.02	0.87	0.84	-0.03
-0.50	-0.50	0.15	-0.29	0.05	-0.56	-0.51	-1.17	0.18	-0.87	-0.56	-0.26	-0.82	-0.88	-0.91	-1.00
0.50	0.50	0.57	-0.05	0.61	-0.18	0.62	0.27	0.48	0.87	0.45	0.19	-0.07	1.17	1.11	0.79
-0.50	-0.50	0.09	-0.15	-1.17	-0.05	-0.64	-0.57	-0.47	-0.06	-0.55	-0.73	-0.40	-0.74	-0.33	-0.24
0.50	0.50	0.70	0.54	0.03	0.03	-0.04	0.99	0.94	-0.10	0.29	0.74	-0.14	0.85	0.51	0.01
-0.50	-0.50	-0.28	0.06	-0.72	-0.65	-1.04	-0.77	-0.38	0.13	-0.78	-0.88	-0.48	-0.74	-0.07	-0.37
0.50	0.50	-0.03	0.90	0.02	0.79	0.65	0.62	-0.12	0.26	0.55	0.22	0.11	0.65	-0.15	-0.04
-0.50	-0.50	-0.66	-1.20	-1.13	-0.32	-0.58	-0.59	-0.87	-1.11	-0.50	-1.02	-0.99	-0.92	-0.59	-0.52
0.50	0.50	0.25	1.20	1.17	0.90	0.73	0.82	-0.13	0.73	0.40	0.66	0.42	1.08	1.15	0.44
-0.50	-0.50	-0.55	-0.72	-1.07	-0.43	0.10	-0.40	0.19	-0.31	-0.93	-0.14	-0.93	-0.64	-1.02	-0.17
0.50	0.50	0.22	-0.09	1.00	0.41	-0.16	1.12	1.18	1.15	-0.11	0.14	0.13	0.75	0.77	0.33
-0.50	-0.50	-0.98	-0.01	-0.96	-0.95	-1.01	-1.14	-0.33	-0.30	0.07	-1.01	-0.96	-0.82	0.11	0.09
0.50	0.50	1.00	0.47	0.26	1.08	1.12	0.80	0.20	0.29	0.89	0.04	0.86	1.07	0.75	0.48
-0.50	-0.50	-0.28	-1.01	-0.64	-0.92	-0.67	-0.36	-0.63	-0.01	-0.23	-0.95	-0.04	-0.01	-0.90	-0.35
0.50	0.50	-0.17	1.06	-0.07	-0.03	0.95	-0.13	0.76	0.46	1.14	0.86	0.72	0.01	1.10	0.81
-0.50	-0.50	-0.91	-0.97	-1.06	-0.07	-0.95	-0.27	-0.82	-1.08	-0.14	-0.36	-0.72	0.12	-0.09	-0.03
0.50	0.50	0.54	0.14	0.12	0.88	1.12	0.80	0.80	0.74	0.58	1.05	0.92	0.08	0.13	0.09
-0.50	-0.50	-0.12	-1.10	-0.87	-0.36	0.12	0.19	-0.23	-0.46	0.15	-0.80	-1.11	-0.05	0.08	-0.29
0.50	0.50	0.48	0.81	0.50	-0.14	0.85	0.78	0.90	0.01	-0.12	0.72	1.05	-0.13	0.07	0.73
-0.50	-0.50	-0.57	-1.16	-0.53	-1.11	-0.66	-1.12	-0.70	-1.13	-1.14	-0.61	-0.22	-1.04	-0.12	-0.12
0.50	0.50	1.13	1.15	0.77	0.99	0.32	-0.02	0.02	0.63	-0.15	0.58	0.67	0.84	0.61	1.02
-0.50	-0.50	-0.76	-0.43	-0.84	-0.45	-0.36	-0.20	-0.23	-1.03	-0.93	-0.34	-0.52	0.13	-1.13	-0.37
0.50	0.50	0.45	0.84	0.23	0.42	0.07	1.06	-0.11	-0.16	0.49	0.92	1.10	1.19	1.18	1.00
-0.50	-0.50	-0.30	-0.16	0.11	-0.32	-0.30	-1.13	-0.87	-0.12	-1.19	-0.23	0.14	-1.17	-0.34	-0.71
0.50	0.50	0.10	-0.01	0.22	0.62	1.16	0.23	-0.19	-0.05	0.45	0.60	0.01	1.19	0.77	1.06
-0.50	-0.50	-0.66	-0.35	-1.05	-0.77	-0.28	-0.84	-0.30	-0.67	0.11	0.04	-0.22	-0.30	-0.98	-1.13
0.50	0.50	0.05	0.02	1.06	0.56	0.21	-0.19	0.48	-0.20	0.73	0.34	-0.04	0.68	-0.16	0.42
-0.50	-0.50	-1.08	-0.37	-1.19	-0.48	-0.84	0.14	-0.22	-0.57	0.03	-0.33	-0.18	-0.44	-0.33	0.19
0.50	0.50	0.30	0.14	-0.02	0.12	1.19	0.55	1.07	0.66	0.26	1.12	0.16	0.52	0.27	0.65
-0.50	-0.50	-1.15	-0.98	-0.37	-0.83	-0.94	-0.29	-1.10	-0.46	-1.03	-1.08	-1.04	-0.03	0.07	-0.77
0.50	0.50	0.42	-0.10	0.26	0.00	0.87	0.79	0.66	0.98	0.48	-0.16	1.16	-0.15	-0.15	0.59
-0.50	-0.50	0.17	-0.96	0.08	-0.81	0.14	-0.04	-1.02	-0.05	-0.91	-0.29	-0.25	-0.89	-1.14	-0.73
0.50	0.50	1.10	1.12	0.12	0.73	0.49	-0.07	0.30	0.73	1.06	0.68	1.00	1.07	0.65	0.34
-0.50	-0.50	0.13	-0.21	0.19	-0.70	-0.20	-1.00	-0.78	0.12	-1.10	-0.36	-0.99	-1.11	0.12	-1.00
0.50	0.50	0.54	0.40	1.13	0.50	0.23	0.18	0.57	0.09	-0.18	0.25	0.78	0.52	1.08	0.87
-0.50	-0.50	-0.95	-0.01	-1.03	-0.85	-0.19	-0.87	-0.65	-0.49	-0.66	-0.12	-0.37	-0.68	-0.67	-0.36
0.50	0.50	0.20	0.57	1.13	1.12	0.90	0.38	1.03	1.05	0.45	0.76	0.43	1.07	-0.07	-0.02
-0.50	-0.50	0.13	0.08	-0.63	-1.18	-0.24	0.18	0.16	-0.81	-0.94	-1.02	-0.30	-0.63	-0.93	-1.14
0.50	0.50	0.40	0.52	0.98	0.83	0.00	0.11	0.12	0.79	0.24	0.71	1.01	0.92	0.34	0.86
-0.50	-0.50	0.16	-0.05	-0.19	-0.31	-0.67	-0.43	-0.34	-0.83	-0.89	-0.65	-0.68	-0.99	-0.01	-0.04
0.50	0.50	-0.07	0.66	1.18	0.42	0.82	-0.13	-0.17	0.64	1.01	1.14	0.28	0.48	0.92	0.86
-0.50	-0.50	-0.67	-0.37	-0.36	-0.50	-0.52	-0.68	-0.38	-0.82	-1.15	-0.61	-1.06	-0.88	-0.34	-0.31
0.50	0.50	-0.01	0.37	0.34	0.63	0.82	-0.13	0.05	0.38	-0.20	1.11	0.01	0.11	0.29	1.15
-0.50	-0.50	-0.72	-0.93	0.07	-1.04	-0.32	-0.01	-0.61	-0.49	-0.04	-0.20	-0.75	0.04	0.04	-0.82
0.50	0.50	-0.10	1.06	0.79	0.42	0.07	0.03	1.14	0.18	-0.04	0.60	1.00	0.94	-0.15	1.01
-0.50	-0.50	-0.11	-0.88	-0.29	-0.19	-0.10	-0.68	-0.63	-0.94	-0.91	-0.29	-1.07	-1.03	0.11	-0.27
0.50	0.50	1.10	1.17	0.37	0.60	0.81	0.10	0.60	0.40	0.57	0.74	1.09	-0.01	0.75	0.73
-0.50	-0.50	-0.73	-0.10	0.02	-0.30	-0.54	-0.76	-0.50	-1.19	-0.17	-0.78	-0.17	-0.28	-1.09	-0.59
0.50	0.50	0.33	0.92	0.79	0.16	0.96	0.54	0.53	0.52	0.17	0.65	0.54	1.16	0.01	0.75
-0.50	-0.50	-1.13	-0.96	0.19	-0.79	-0.51	-1.07	-0.39	-0.93	-1.18	-0.78	0.18	-0.47	-0.65	-0.09
0.50	0.50	-0.01	0.45	0.93	0.39	0.39	-0.20	0.01	0.11	0.77	0.72	0.16	-0.12	0.44	0.95
-0.50	-0.50	-0.29	-1.15	-0.64	-0.46	-0.99	-1.12	-1.12	0.04	-0.23	-0.88	-0.47	-1.01	-0.90	-0.42
0.50	0.50	0.19	1.16	0.70	1.02	0.13	-0.12	0.94	0.26	0.88	0.54	0.90	0.02	0.75	0.72
-0.50	-0.50	-0.57	0.08	-0.85	-0.13	-0.22	-0.07	-0.03	-1.01	-0.25	-1.01	-0.68	-1.05	-0.47	-1.13
0.50	0.50	0.82	-0.19	1.10	0.75	0.76	0.04	0.48	-0.11	0.14	0.15	0.61	0.66	-0.09	0.89
-0.50	-0.50	-0.86	-0.25	-0.49	-1.05	-0.46	-0.93	-0.28	-0.39	-0.99	-0.64	0.10	-0.57	-0.92	0.00
0.50	0.50	1.02	0.17	0.44	1.18	0.39	0.05	0.67	0.19	-0.17	-0.13	0.59	-0.15	0.36	1.09
-0.50	-0.50	-0.45	-1.13	-0.47	-0.94	-0.68	-0.11	-0.73	-0.71	-0.12	-0.22	-0.49	-1.05	-0.59	-1.03
